"time","01M","03M","06M","01Y","02Y","05Y","07Y","10Y","20Y","30Y"
"2007-02-01",5.06925302545903,5.05889044881852,5.04392092924819,5.01596299711144,4.96735049751873,4.86895918562475,4.83301225374336,4.8088309140287,4.8508064833645,4.93781928844726
"2007-02-04",5.07848626126884,5.06558708710448,5.0471155540898,5.01316227704982,4.95602898367817,4.85072797563494,4.81857226784023,4.80411980371684,4.86682711468737,4.94634388508207
"2007-02-05",5.10685006964735,5.08851652165052,5.06251046496507,5.01551964807413,4.93915304096848,4.81120641566036,4.77880274641262,4.7708067939925,4.84560669630933,4.91463429862896
"2007-02-06",5.13702537185792,5.11218886125013,5.07728327400489,5.01525787763221,4.9178161078578,4.76886945323787,4.73786171276235,4.73665964853803,4.81738711450216,4.8760378528588
"2007-02-07",5.15009216260283,5.12086415543795,5.08009344718939,5.00862396021944,4.89942651468878,4.74505840453239,4.71888684405572,4.72482223127691,4.80842453758114,4.8601323599966
"2007-02-08",5.14528015284586,5.11862566738074,5.08134949401593,5.01568996387367,4.91429388338813,4.76546732643883,4.73637422966259,4.73558419318648,4.80217799813644,4.84633427920778
"2007-02-11",5.13816603674623,5.11595090334656,5.08472851860671,5.02922986404617,4.94187958296974,4.80616703243915,4.77525749139888,4.76807883390951,4.81994314350343,4.85953964751753
"2007-02-12",5.14660045197065,5.12539606266235,5.09556069389157,5.04242462476768,4.95849764040609,4.82734710887879,4.7976170722603,4.79175750451664,4.84886884908573,4.89279834064593
"2007-02-13",5.17269876579945,5.14600842177471,5.10868228850001,5.04294862074274,4.94157185169528,4.79458139440143,4.76799752076325,4.77196935945127,4.85354182868321,4.90654125687185
"2007-02-14",5.18026781532836,5.14481680881129,5.09578247856335,5.01113215729578,4.88575953485933,4.72306310151548,4.70160291621235,4.71389690901932,4.79706466238617,4.84167806839475
"2007-02-15",5.18804745378443,5.1488186288,5.09473881253983,5.00193138993838,4.86609724709803,4.69506671873908,4.67425448267238,4.68805390606956,4.76999169609846,4.81199115035832
"2007-02-18",5.19130735985612,5.14992189451152,5.0930310978959,4.99589876397817,4.85520122193283,4.68292834875803,4.66383344835518,4.6792077682684,4.75948693151155,4.79914226481897
"2007-02-19",5.18926664368584,5.14709424057676,5.08918519311369,4.99050763765554,4.84812546182681,4.6754631103404,4.65682057987316,4.67236540227217,4.7509480094204,4.78926613317306
"2007-02-20",5.19061633683307,5.1488338087189,5.09143030544278,4.99351442456207,4.85188570974863,4.67832812343376,4.65822197853171,4.67162130970695,4.7459596383285,4.78254800302212
"2007-02-21",5.20475059514865,5.16215423524615,5.10392097958257,5.00546288788778,4.86553038476266,4.70147772955118,4.6847332447758,4.69837229320098,4.76265624106951,4.79259709984422
"2007-02-22",5.18971974491588,5.15231315360419,5.10058539777782,5.0113239817693,4.87925842371315,4.70862455372442,4.68669960506805,4.70059319151142,4.79008942687366,4.83788194791578
"2007-02-25",5.17524338159827,5.13721153109055,5.08431298811094,4.99207761365546,4.85275311397024,4.66296619969282,4.63507420652978,4.64874481717682,4.76138809568304,4.8271333025895
"2007-02-26",5.18070150118644,5.12933004858332,5.05882067383827,4.93880111981465,4.76621684197701,4.5615768865286,4.54396740632587,4.57055987558055,4.68354739569381,4.73802590616529
"2007-02-27",5.20596863960655,5.13119191858879,5.03135390253212,4.86968404714274,4.65976113538029,4.47346193531351,4.47761510564315,4.51602880705636,4.60396397528701,4.63793452873647
"2007-02-28",5.18178524154032,5.11845981822133,5.03303039093695,4.89210376758674,4.70218940841089,4.51643747203407,4.51584438050697,4.55377027238005,4.654845521374,4.69637928838268
"2007-03-01",5.19101949855628,5.11701132961456,5.0180126082087,4.85723698841102,4.64774962491695,4.46555678359157,4.47616084686775,4.52540672918077,4.63649354498485,4.67984593065241
"2007-03-04",5.19985778921408,5.1130378015883,4.99833854286443,4.81624332758003,4.58999084470385,4.42135919367525,4.44222660745549,4.4963727297994,4.60055379136263,4.63904958709806
"2007-03-05",5.19083908045907,5.10563169984631,4.99305063145529,4.81427850443035,4.59202527313487,4.42579086765907,4.44588236322683,4.49862099087731,4.60029783152277,4.63788049891087
"2007-03-06",5.17714029036189,5.10214474187919,5.00195770969061,4.83965123297035,4.62930091168248,4.44998184684427,4.46242430002914,4.51310922238652,4.62494052059672,4.66829025415552
"2007-03-07",5.18585421730635,5.10517891032095,4.99784570644629,4.82523472824025,4.60480439065768,4.42415027660365,4.43841087744522,4.48917077167134,4.59582593490833,4.63635058130826
"2007-03-08",5.18422152364311,5.11210211688959,5.01573031979466,4.85947949351902,4.65635659529333,4.47848389822881,4.48606280429829,4.52898315837908,4.6259586715787,4.6635803599541
