"time","01M","03M","06M","01Y","02Y","05Y","07Y","10Y","20Y","30Y"
"2007-02-01",4.18927811036861,4.1831486554992,4.17498388822683,4.16193811745221,4.14626357026318,4.14534332605703,4.1599609147486,4.18499104218507,4.2408977790292,4.26519459617007
"2007-02-04",4.18231843171381,4.1762829653357,4.16817625660385,4.15500400341575,4.13844302977485,4.13366608234055,4.14641323745052,4.17010406241207,4.22689618936792,4.25269574158496
"2007-02-05",4.18295734419598,4.1748436151766,4.1639316375455,4.14613293819689,4.12337448880546,4.11292551280678,4.12596507690566,4.15110830654216,4.21030795273071,4.23645312709426
"2007-02-06",4.17985519537486,4.16922560909239,4.15483037118384,4.13100504755488,4.09926343175755,4.07672610175788,4.08776017900832,4.11304084365821,4.17640450580031,4.20488871481177
"2007-02-07",4.19181026991518,4.17848986704069,4.16045997627845,4.13062707671336,4.09076435861531,4.0601623832019,4.0709458260103,4.09725704956556,4.16241856879681,4.19106462386244
"2007-02-08",4.19036727225892,4.17728830809493,4.15950570680604,4.12983262931963,4.08941966998653,4.05545538501796,4.06477074074196,4.09048120874724,4.15844736158132,4.18943171744547
"2007-02-11",4.19990353206612,4.19241902345982,4.18219393438069,4.16499549429449,4.14127314222458,4.12185341509583,4.12937318942675,4.14941860840012,4.20666300792419,4.23490665272741
"2007-02-12",4.19639320908993,4.19114369192072,4.18405072434347,4.17239344816003,4.15732727009084,4.15133369171487,4.16214180616468,4.18358409980105,4.23865582263548,4.26497623607893
"2007-02-13",4.18414601011994,4.18042007844745,4.17551756361916,4.16791264074604,4.15974130876195,4.16685334243162,4.18209676214833,4.20663553737785,4.26193463431389,4.28674212203376
"2007-02-14",4.18733278676194,4.1775049151443,4.16421526761432,4.14228801105255,4.113324003626,4.09424833120839,4.10565456084211,4.13055345154039,4.19196389555144,4.21944820369286
"2007-02-15",4.20118515992958,4.18819964792343,4.1705545345665,4.14113910768493,4.10113384656764,4.06734515690266,4.07609444286309,4.10049896651848,4.16447288652378,4.1933762505199
"2007-02-18",4.2134403614517,4.1995746979234,4.18064298463297,4.14878354453632,4.10443890936246,4.06179643504359,4.06732965649808,4.08929992987006,4.15218712669686,4.18150635398456
"2007-02-19",4.2085754536187,4.19473046621295,4.17579708823963,4.14383927722413,4.09905341157031,4.05467515329988,4.05937131393785,4.0807044376789,4.14372638760802,4.17352701060963
"2007-02-20",4.21289138104893,4.19802258343767,4.1776125852092,4.14291118361801,4.09343817077639,4.04025418601689,4.04213214431029,4.06172838945414,4.1254440533299,4.15656532279856
"2007-02-21",4.24310121309114,4.22764586432236,4.20645259524294,4.17048052315901,4.11933229964646,4.06419827342787,4.06539156349396,4.08382862631074,4.14345383364443,4.1721152076611
"2007-02-22",4.2362457256016,4.22374094390128,4.2066751318466,4.17797952042017,4.13810678806218,4.09996563975574,4.10499746802357,4.12467326883201,4.18056461766136,4.20649402717343
"2007-02-25",4.23707035692934,4.22148813339265,4.20024811755787,4.16460059642643,4.11518235188953,4.06719268089936,4.0719119497567,4.09315204866141,4.15297365488764,4.18018010959909
"2007-02-26",4.21356214504254,4.19412707784517,4.16786822837609,4.12450371705017,4.06640160635961,4.01612945651558,4.02404588601523,4.04873297532176,4.10909394149644,4.13453496597741
"2007-02-27",4.23743150030359,4.20593337115437,4.16351068223298,4.09383475684883,4.00140264555356,3.92231981529148,3.93331758481669,3.96802874090095,4.049833780756,4.08338712214156
"2007-02-28",4.22557046081987,4.19709087775365,4.15908309756633,4.0977468133425,4.01968587081664,3.96580035848599,3.98314363742225,4.02006637421055,4.09668116694909,4.12672249205313
"2007-03-01",4.21742495018655,4.18655316349737,4.14563717583954,4.08047221392934,4.000044281064,3.95316875233092,3.97548953803248,4.0166753153893,4.0961331797788,4.1264014299517
"2007-03-04",4.21302500266278,4.17398372821133,4.12275038358332,4.04266935652982,3.94803153017316,3.90574089258482,3.93742407366296,3.9883428482644,4.07843232344122,4.11159986088617
"2007-03-05",4.21761616853979,4.1782494917514,4.1263362320567,4.04442985784708,3.94545553786573,3.89388034841174,3.92354096373598,3.97453448906857,4.06843643322667,4.10352047749634
"2007-03-06",4.21376095630195,4.17787621267684,4.13049534301409,4.05556578287721,3.96455283069406,3.91585185330943,3.94275530930616,3.98975058998432,4.07726900615644,4.11012211567951
"2007-03-07",4.18326421949615,4.15080873546235,4.10720793208219,4.03598211875625,3.94290178667686,3.87133489971674,3.88937660982807,3.93349060639188,4.03262843744915,4.07300465414036
"2007-03-08",4.18601197488239,4.15597678571323,4.11565953825749,4.04990551359499,3.96435172179097,3.90056950504814,3.91877693924535,3.96135908138167,4.05597599945068,4.09441294063508
"2007-03-11",4.17747512822974,4.15865425403407,4.13316180609354,4.09090450373842,4.03406039838181,3.98711567456787,3.99889680864198,4.03076922436787,4.11056316114158,4.14539904080313
"2007-03-12",4.16411174764051,4.14303669360683,4.11466898342339,4.06819701795367,4.00733601824267,3.96314818996279,3.97906673867491,4.01532563126017,4.09863722263608,4.13347175659899
"2007-03-13",4.16897082372962,4.13990195317801,4.10093144029715,4.0375525989143,3.9557843533929,3.89923398663936,3.92063073638292,3.96677654952749,4.06763849327667,4.10857906466158
"2007-03-14",4.16804395303688,4.14408447698,4.11191898921998,4.05949395431996,3.99167965498517,3.94602446417709,3.96611309204461,4.00880730801356,4.10382427274075,4.143009834482
"2007-03-15",4.16823878188768,4.14314378099505,4.10945061326113,4.05452470760343,3.98343650096382,3.93536102140687,3.95623936065699,4.00076429838494,4.09996058946084,4.14088034537926
"2007-03-18",4.17156417606298,4.14899621049964,4.11852199267355,4.06830972908146,4.00175685158517,3.95145633412372,3.96871001187391,4.00992688796546,4.10868743808671,4.1510703680474
"2007-03-19",4.16728601569766,4.14809914735153,4.12222908556588,4.07974712205141,4.02403294351985,3.98610910744436,4.00466993145197,4.04520621045389,4.14076443008956,4.1818560063739
"2007-03-20",4.16653682105069,4.15174582642716,4.13166919496394,4.09829164212123,4.05333010107491,4.01900786578682,4.03284923832988,4.06667553180252,4.15402871966596,4.1938650587769
"2007-03-21",4.1989139085355,4.17646178133266,4.14625469236121,4.09685087393794,4.03263770456148,3.99079106284331,4.01287981862804,4.05944742233386,4.16627900682242,4.21148372864359
"2007-03-22",4.19749214344167,4.17542938155077,4.14604132680277,4.09890644264071,4.0405306899596,4.01454103136174,4.04226971740742,4.09164983250064,4.1939617492707,4.23517768506397
"2007-03-25",4.19110433326959,4.16853338115813,4.13865323359905,4.09130064742565,4.03437148423194,4.01562312041006,4.04625781031618,4.0969975514082,4.19655983691942,4.23559860126178
"2007-03-26",4.19835548875969,4.17654034759622,4.14749974877072,4.10098206907977,4.04358542021294,4.01926161305355,4.04754064941566,4.09738133291341,4.20023193979003,4.24162139040802
"2007-03-27",4.19532093029478,4.17219262867737,4.14141829802646,4.09215093804567,4.03133458600743,4.00416572449225,4.03225190245209,4.08188954814836,4.18337507201376,4.22390037184184
"2007-03-28",4.19202946167058,4.16983331836065,4.14023137164053,4.09264882756345,4.03345348400616,4.0066838313623,4.03512034714207,4.08633553092247,4.19396053988711,4.23770328744468
"2007-03-29",4.19116969507469,4.17083870971326,4.14377118186684,4.10041410687087,4.04697142964481,4.02517475996886,4.05253024692799,4.10059449108489,4.20016025530909,4.2403751235387
"2007-04-01",4.18334307868853,4.16517818274632,4.14087932977271,4.10160173513542,4.05212835288646,4.02806673909439,4.05154976602552,4.09527831637501,4.19028712581218,4.22968737346346
"2007-04-02",4.17947076595299,4.16422381421173,4.14360315446238,4.10957344109923,4.06462358369281,4.03529807395811,4.05342989829363,4.09288697945256,4.19051771043697,4.23437257843959
"2007-04-03",4.16514647677694,4.15148205467141,4.13303859106222,4.10274091755152,4.06330399231412,4.04193764893618,4.06232278974832,4.10378375585283,4.20521418846974,4.25102958461672
"2007-04-04",4.16333816967444,4.1495658178267,4.13096174208197,4.10033288881573,4.0601198081184,4.03511425138639,4.05227850847113,4.08866491551752,4.17749165268984,4.21713224541787
"2007-04-05",4.14495549940369,4.12890928877206,4.10785870549718,4.07512158075789,4.03782338420242,4.03570254793197,4.06307037039159,4.10445970310281,4.18143375465732,4.21099071926284
"2007-04-08",4.14118409671441,4.12759747165239,4.11020657223893,4.08452345400049,4.05953946563229,4.07757564674633,4.10835791738898,4.14851017030349,4.21508013292532,4.23942507239737
"2007-04-09",4.17129044929677,4.1673754723721,4.16213288454983,4.15368974782529,4.14348301604711,4.14471750560214,4.15749167967854,4.18047299453211,4.23821367473902,4.26613257535707
"2007-04-10",4.16981050047693,4.16458195184337,4.15748232243882,4.14570343954767,4.13013580222621,4.12257018747157,4.13309670275744,4.15526909122853,4.21594392612463,4.24640607588483
"2007-04-11",4.06633751998863,4.17518616929885,4.20906716802918,4.20145461585295,4.18837260330933,4.1799708703127,4.17837017547342,4.17716965434395,4.17576904635956,4.17530217703144
"2007-04-12",4.06669714273483,4.17309260070579,4.21472891641354,4.21204063496901,4.19796192925254,4.18833836148691,4.18650362401877,4.18512757091704,4.18352217563168,4.18298704386989
"2007-04-15",4.07612280783774,4.18340092911857,4.2289510553118,4.23205689239531,4.22222358719384,4.21525324063035,4.21392401751409,4.21292710017631,4.2117640299489,4.2113763398731
"2007-04-16",4.07672040633399,4.17072132745024,4.21366472605195,4.22132624509506,4.2164149076282,4.21262851611919,4.21190608076409,4.21136425424729,4.21073212331104,4.21052141299895
"2007-04-17",4.0843462508524,4.17693833263814,4.22114286509154,4.22012879384283,4.19869675550801,4.18218902050711,4.17902945069966,4.17665977320166,4.17389514945395,4.17297360820471
"2007-04-18",4.19668480934644,4.19218867944031,4.18598724487475,4.17537655931429,4.16023117809392,4.14667015281068,4.15191922022652,4.16772607572687,4.22121467018536,4.25200140998086
"2007-04-19",4.10111289526098,4.1856524607442,4.22569779066242,4.22414959154352,4.2040206018748,4.18857537090279,4.18561936762456,4.18340236503462,4.18081586201299,4.17995369433912
"2007-04-22",4.10927591024724,4.18682569575998,4.23244682143352,4.24473207264077,4.2344836919271,4.22445562128782,4.22252087224403,4.22106980971115,4.21937690342233,4.21881260132606
"2007-04-23",4.11084429266392,4.18284870680492,4.22445164015944,4.23041757257758,4.21084796552421,4.1927324676965,4.18922623763927,4.18659656067339,4.18352860420795,4.18250595205281
"2007-04-24",4.10897994705177,4.18632046114529,4.22690769490036,4.22397006079119,4.19305325552156,4.16646651053626,4.16133317093088,4.15748316077759,4.15299148225897,4.1514942560861
"2007-04-25",4.10806121793102,4.19028802178385,4.22962773340029,4.22338015003288,4.19362703384794,4.16994363469848,4.16539662070535,4.16198635913974,4.15800772064587,4.15668150781458
"2007-04-26",4.11148336214625,4.18536496966133,4.22289577877561,4.2265515908081,4.21347432364712,4.20297951511562,4.20096935229949,4.19946173008265,4.19770283749631,4.19711653996753
"2007-04-29",4.1200114955893,4.18703125403016,4.22739810849073,4.2400216916427,4.23313105298066,4.22582324681552,4.2244110056177,4.22335182409982,4.22211611232858,4.22170420840483
"2007-04-30",4.09908895545583,4.18463735706899,4.22997424508207,4.22773326532894,4.19460325975182,4.1659641567992,4.16043356392192,4.15628561331176,4.15144633759288,4.14983324568659
"2007-05-01",4.08780111041238,4.18651673710555,4.2404877883386,4.24167799023541,4.2074475956531,4.17728084277934,4.17145144805333,4.16707939542273,4.16197866734591,4.16027842465364
"2007-05-02",4.10908793413679,4.18581724495755,4.23422344253037,4.24629256065903,4.22649204079253,4.20559376618701,4.20150750151677,4.19844278390224,4.19486727997934,4.19367544533838
"2007-05-03",4.12422642518163,4.18680990438037,4.23402214641017,4.25856283214716,4.25243997324668,4.23881297132753,4.23602398045581,4.2339321055659,4.23149158420289,4.23067807708186
"2007-05-06",4.12208873547736,4.18684225627178,4.234105255198,4.25527504841463,4.24348658208416,4.22488290701669,4.22111869898391,4.21829539397454,4.21500153738735,4.21390358519158
