"time","01M","03M","06M","01Y","02Y","05Y","07Y","10Y","20Y","30Y"
"2007-02-01",5.40345131841998,5.44067436566569,5.48641525877499,5.54722590145843,5.58048419115848,5.38166565874844,5.20425247212527,4.98583911168938,4.62751844464505,4.49572609943956
"2007-02-04",5.43554706617047,5.46398562998254,5.49893582935486,5.54510896092368,5.56737778869963,5.38212356997625,5.21323074182575,4.9965005837689,4.61868238011295,4.47473751101073
"2007-02-05",5.43522191898538,5.47109072610615,5.51496197371992,5.57250447609373,5.60049509497748,5.39009761592637,5.20645446780474,4.98040401164185,4.60823416212183,4.47098970042731
"2007-02-06",5.45941051466832,5.48813000123105,5.52326482277122,5.56909262275417,5.58865492627151,5.38933172217425,5.21121459488833,4.98355403556936,4.58764290438002,4.43691751018008
"2007-02-07",5.44955017850178,5.48082195042355,5.51858243050167,5.56630135301955,5.58167555542828,5.35972793235236,5.17543866140706,4.94995826830826,4.57874550061507,4.44163688084947
"2007-02-08",5.46012448874514,5.4728000168539,5.48706574590214,5.50093358334004,5.48518031266895,5.28300106796012,5.12534867200745,4.92450384205921,4.56535481147121,4.42503622099929
"2007-02-11",5.3927234533245,5.41888252683392,5.45077601939356,5.49203066078786,5.50845931765348,5.32500442685497,5.16417671161763,4.9608308298428,4.61202250648259,4.48026957882633
"2007-02-12",5.40151772128209,5.4297511417549,5.46432391191246,5.50962793279622,5.53039726968831,5.34704603180775,5.18377392754539,4.97743209865201,4.62484507959033,4.49205877251593
"2007-02-13",5.39135166354997,5.40571949042953,5.42299282584795,5.44414094698278,5.44555690711639,5.29061996293849,5.15274664016078,4.96690749719261,4.61168540259745,4.46702493334483
"2007-02-14",5.38606874650448,5.40355051739508,5.4247434889836,5.45146096367731,5.45756813976391,5.29615322619339,5.15178038222412,4.96012813275163,4.60445511305634,4.46287122167426
"2007-02-15",5.38758281003817,5.39442023247734,5.4014411319346,5.40538169081945,5.38268386580728,5.20006423342651,5.05890646198481,4.87364508036427,4.52190853520982,4.37787304992256
"2007-02-18",5.38164302194256,5.39166933339874,5.4028544278696,5.41321903706764,5.3977491779701,5.21637931316959,5.07179199374405,4.8826394286012,4.52955292355841,4.38729406642216
"2007-02-19",5.38534911843376,5.40047964426998,5.41815329304211,5.4379724795626,5.43142958363224,5.24494355522416,5.09315365387133,4.89829650869971,4.54927022212707,4.41310645500838
"2007-02-20",5.39623397201295,5.41271134626174,5.43205247570385,5.45414823413333,5.44919338407489,5.25836871996828,5.10290736791288,4.90444950961601,4.55256889832569,4.41627298990324
"2007-02-21",5.3826699180517,5.40009602670539,5.42042028279363,5.44324201407862,5.43674643616783,5.2373568846221,5.07974938800116,4.88295954745684,4.54455993202649,4.41594898809741
"2007-02-22",5.3804039921188,5.40059553613919,5.4247758257677,5.4543693384737,5.45836868272367,5.2757726258826,5.12321291325009,4.93030749377736,4.59591036763478,4.46849607748217
"2007-02-25",5.38850681756272,5.40109541331886,5.41550048988733,5.43043555046788,5.41888152892073,5.23350092323324,5.08517105060891,4.89392186635705,4.54695837753398,4.4101994627182
"2007-02-26",5.38495888717067,5.40076118950216,5.418760491544,5.43730243534047,5.42353385370347,5.20961632672202,5.04614840666954,4.8436941840978,4.49738404114241,4.36598847077698
"2007-02-27",5.39467040323173,5.40020413727383,5.40525545370138,5.40523562544494,5.37470827517749,5.17127644399154,5.01915934360012,4.82143547456831,4.44871030925602,4.29650428735477
"2007-02-28",5.37447523939731,5.38456485270765,5.39530453773189,5.40324410830153,5.37919736771703,5.16814619007872,5.01032298696616,4.81146650427571,4.45855842870634,4.32104240108381
"2007-03-01",5.38482606830967,5.39243241375739,5.39872831739676,5.39605272372726,5.34853815740384,5.0889607225844,4.92280032804403,4.73173589810484,4.42912361750531,4.31860194121051
"2007-03-04",5.40191646624591,5.39815686206694,5.39046368309851,5.3688375769929,5.30785136458117,5.07492594429978,4.92768799894271,4.748061982439,4.42904983685026,4.30273670342554
"2007-03-05",5.40349819612655,5.38867721745265,5.36677921242783,5.32415415434856,5.2433716168512,5.03274422618266,4.9148693214017,4.76544257088779,4.4320429656145,4.24628992010824
"2007-03-06",5.40439041938295,5.40056742128718,5.39253983924075,5.36959662994201,5.3046062438585,5.06096092527447,4.91136967329185,4.73362646769069,4.43063109735446,4.31408120596899
"2007-03-07",5.43391846657241,5.41889537778346,5.39671223698346,5.3535789849107,5.27200804182819,5.06047877027489,4.94289616324832,4.79476128971559,4.46860934839608,4.29003731353524
"2007-03-08",5.43214230829723,5.41665403065833,5.39380891334135,5.34947488475703,5.26595402803416,5.05146401786745,4.93366572052887,4.78688489986738,4.47116903813198,4.30344855904509
"2007-03-11",5.41825133289119,5.40497035857896,5.38532514994968,5.34700662647788,5.2740909432009,5.08200103139176,4.97311130783892,4.83342939414712,4.51365045782838,4.32927453553413
"2007-03-12",5.4235098720402,5.41000091590807,5.39002636406256,5.35109292678059,5.27711025214342,5.08290113637706,4.9732956319194,4.8332692782894,4.5155498494126,4.33453942498611
"2007-03-13",5.39129957522147,5.38869380964532,5.38199224932594,5.36030235674562,5.29450894956695,5.0448603648742,4.89573180522974,4.72411387146812,4.44588781207413,4.34234156107823
"2007-03-14",5.40302961078481,5.38703803605808,5.3634756043891,5.31783612495901,5.23217610970804,5.01425649782484,4.89596523466053,4.75012338788818,4.44328366313626,4.28478058525168
"2007-03-15",5.40732549969536,5.39259630164377,5.37085310509822,5.32859605664134,5.24875949277998,5.04223620704444,4.92778615691417,4.78400005273055,4.46930199540524,4.2983317689611
"2007-03-18",5.41415939143689,5.39941348056328,5.37764567557863,5.33534102011159,5.25541532555498,5.04866681442062,4.93409562306519,4.79016154546049,4.4751592581375,4.30403759873603
"2007-03-19",5.39579818116818,5.39726305321651,5.39625168194555,5.38455345517838,5.33396482195324,5.10464079378426,4.95793737225482,4.7840337345869,4.49359249904864,4.38390252911834
"2007-03-20",5.40887610834978,5.42146749710024,5.43391284156599,5.43972638352788,5.39943851885948,5.13850104912859,4.97207095178727,4.78515397924946,4.49960170695663,4.39732170526195
"2007-03-21",5.40142642411833,5.41745985936187,5.43400437055391,5.44499467922072,5.40748919247825,5.13845613317647,4.96818653944202,4.78003903492124,4.49888779107601,4.39924243509321
"2007-03-22",5.41379373835333,5.43391163554972,5.4554634362246,5.47326859628431,5.4412246527427,5.16867428151923,4.99571039212511,4.80663550786899,4.52845768569547,4.43057041576165
"2007-03-25",5.42499826231192,5.43696068251286,5.44928163655406,5.45706335132214,5.42554957040399,5.19241800237336,5.03555884507727,4.85331287460002,4.56359790996618,4.45781785995547
"2007-03-26",5.42690782843292,5.44226234522428,5.45875315955444,5.4722130957199,5.44508990978766,5.20736521958416,5.04725562509147,4.86369058638827,4.57793056631321,4.47478772899515
"2007-03-27",5.43007574879355,5.44379459937551,5.45846745913229,5.47013110502198,5.44419613072055,5.2212925561597,5.06982038572312,4.89455378392207,4.61839086306385,4.51809781381051
"2007-03-28",5.43465316869176,5.44643911195743,5.45878410262274,5.46741442341757,5.43945329413756,5.21861118586807,5.06704125786276,4.88886922752763,4.60168560774127,4.49608954803598
"2007-03-29",5.42921117138915,5.44858186504432,5.47037388026641,5.49224463046424,5.47561491097377,5.24655147432333,5.08649593876852,4.90203964341098,4.61493244231414,4.51145005181367
"2007-04-01",5.45284557228094,5.46461155717793,5.47728410684096,5.48749004489066,5.46436328811388,5.25396815687327,5.1025169657107,4.91888081782587,4.61109168802442,4.49546421797204
"2007-04-02",5.47388126726768,5.48674619200027,5.50092497719544,5.51367042254932,5.49401274749933,5.28586699652872,5.13269997817843,4.94536030356756,4.62854746299845,4.50898993039324
"2007-04-03",5.4942304561968,5.50029607639495,5.5062887165222,5.50861586230471,5.48427406107764,5.30550514549921,5.17069135729783,4.99618893404434,4.67101799770609,4.53958280025405
"2007-04-04",5.48518309671429,5.49792097779847,5.51161205226156,5.52264322892536,5.49838886767518,5.28218930382274,5.1307057911829,4.95114818621935,4.65931867718464,4.55159516939841
"2007-04-05",5.50730746583902,5.51269071070326,5.51697928691331,5.51407265448683,5.4755149526848,5.25908398392921,5.11347100413366,4.93866604039366,4.64495188476977,4.53397641031609
"2007-04-08",5.54426732768043,5.53219159719752,5.51430086450647,5.47930550651554,5.41233965090016,5.23337751129419,5.1301043988894,4.99541033616756,4.67551709966616,4.48162133130587
"2007-04-09",5.51630724789653,5.50580108273068,5.49020207144209,5.45957126564787,5.40050698727329,5.23951918319362,5.14430913560334,5.01722762865367,4.69916232020534,4.4917019129569
"2007-04-10",5.40157139795227,5.42445976596795,5.45135205023545,5.4827648176219,5.48256589994586,5.2849811955477,5.13600835761256,4.96071036674505,4.68353127033959,4.58306286564424
"2007-04-11",5.40161770665002,5.42657512642511,5.45597517401105,5.49068186014287,5.49259227511117,5.2901466706079,5.13799711012131,4.96045275660275,4.68297276674887,4.58298607370025
"2007-04-12",5.40985856340104,5.43519662485977,5.46531050078574,5.50181018562785,5.50796030471547,5.31639261194042,5.16844256464074,4.99415330711087,4.71935188323722,4.61996626832163
"2007-04-15",5.41051265154296,5.43755030797699,5.47016156164091,5.51141440489084,5.52587572766132,5.34974210083545,5.20652748670981,5.03537106643264,4.76229524886484,4.66307681015405
"2007-04-16",5.41104252675761,5.44439340193464,5.48419751124339,5.53341849718151,5.54804813246542,5.34198482791137,5.18546697241145,5.0069799865453,4.73727401856653,4.64166077739423
"2007-04-17",5.44151184682782,5.48751749741211,5.54107342520665,5.60364383823157,5.61313527149507,5.35041976801168,5.17745564514909,4.99682684193272,4.74686801074797,4.66100245013442
"2007-04-18",5.46229411334542,5.50042842235971,5.54383657436534,5.5909392079937,5.58243261148392,5.30558554531584,5.1312737779444,4.94988023250766,4.69852041392489,4.6120831587035
"2007-04-19",5.46454348091819,5.50092742201685,5.54285963353863,5.58999974858656,5.58760431198389,5.33034861167405,5.16091586934593,4.98050450621934,4.72527664586335,4.63693585919911
"2007-04-22",5.46904584392988,5.50433217216668,5.54493588599447,5.59027098101826,5.58615594164951,5.32649927444787,5.15495007744589,4.97132491832539,4.71003193688404,4.6194030655839
"2007-04-23",5.47619144094929,5.50612396478495,5.54079685372758,5.57992470013897,5.57592336781154,5.33078701561698,5.15955327536426,4.96834853043711,4.68367753224379,4.58322696428978
"2007-04-24",5.4723155372535,5.50815272191968,5.54947395794432,5.59583772501189,5.59223570494185,5.32649016778902,5.14905429747138,4.95784582726562,4.68393706618611,4.588710891688
"2007-04-25",5.49111145738465,5.52403402804623,5.56192919255665,5.60406763710993,5.59831617029244,5.33828273115837,5.16312117016839,4.97233947637325,4.69575479384202,4.59916427323645
"2007-04-26",5.50761396623333,5.53992494640263,5.57719699413188,5.61894183797513,5.61462497348368,5.36415324707059,5.19470617688154,5.00998651938259,4.74206589931339,4.64849175600678
"2007-04-29",5.52467780088678,5.54970338337159,5.57876138560611,5.61158148617101,5.60709327185606,5.38467875693117,5.22427143231126,5.04021017367446,4.75726873572197,4.65602504578084
"2007-04-30",5.53666110852924,5.55881323313292,5.58312696984475,5.60555707318688,5.58003565232888,5.31577542116442,5.14457052494742,4.95651963683768,4.67909741316674,4.5814137918085
"2007-05-01",5.53944842714346,5.56358625356737,5.5908995667927,5.61916380165114,5.60357174411084,5.35182291444993,5.17964648938299,4.98589545546425,4.69329365154178,4.58931788527853
"2007-05-02",5.56213307622479,5.58356896526795,5.60797434110402,5.63359960348698,5.62022763885042,5.38622560568667,5.22017816623954,5.02813426433193,4.72858240843371,4.62055352661352
"2007-05-03",5.56423369750134,5.59065121210372,5.62111179826594,5.65481027916313,5.64738857901421,5.40802556035283,5.23944402144457,5.04851016230137,4.75910147793816,4.65616751335931
"2007-05-06",5.56985704089386,5.5952926528764,5.62447744177619,5.65622390674592,5.64663844814902,5.40702339706917,5.23968433409379,5.05050500926451,4.76405398206515,4.66219796561178
"2007-05-07",5.5930534592597,5.61085139828815,5.63062483161011,5.64942560543795,5.62908789147876,5.3945826249756,5.23111150383658,5.04144206114667,4.74304918536156,4.6348834524415
"2007-05-08",5.62601289169498,5.63615624540826,5.64629724038883,5.6512349823588,5.61755032065833,5.38215846426823,5.2205269182333,5.02814838275829,4.71163456916731,4.59380606329698
"2007-05-09",5.63690040502826,5.64221617021401,5.64632841698151,5.64279552935873,5.60194103005709,5.37285840965477,5.21700015074939,5.02782608571724,4.70473949512129,4.58139528786712
"2007-05-10",5.62945402204313,5.63466216501901,5.63883447419588,5.6360461482231,5.59817683318277,5.37957048136396,5.22819800985464,5.04209799460653,4.71854252543174,4.59361470593387
"2007-05-13",5.61107873973233,5.61811623531289,5.62471112838016,5.62578780729903,5.59279625707836,5.37858615171571,5.22779152036463,5.04246376709845,4.72221265173076,4.59924731165229
"2007-05-14",5.61804233681008,5.62680275227542,5.63598515216625,5.64214698218126,5.61844558639623,5.42178001784533,5.2752999276761,5.09045295316589,4.76105890398995,4.63228477516959
"2007-05-15",5.62104141962593,5.62467801741208,5.62748440014592,5.62482696959231,5.59449738019457,5.41095928024325,5.27490123702453,5.09704854026711,4.75668211638856,4.61578239613028
"2007-05-16",5.61506468591127,5.61976461282622,5.6240090194811,5.62371535703309,5.59641759792047,5.41367442308212,5.27490452272035,5.09180230006623,4.7379484547796,4.59060412889989
"2007-05-17",5.62236033396993,5.63226618546731,5.64321137567435,5.65292967901789,5.63577635311588,5.44921179773953,5.30218330647114,5.11089803632019,4.75628850287953,4.61405830581538
"2007-05-20",5.61747470389551,5.62485690862605,5.63283039860209,5.63903884369997,5.62159816981613,5.45289168719927,5.31694241238887,5.13444379223293,4.77719489109116,4.62767039483691
"2007-05-21",5.62262558264429,5.63270373490281,5.64404878313478,5.654948333913,5.6409472080344,5.46267502394531,5.31788221240141,5.12612565419319,4.76178918803614,4.61313736119607
"2007-05-22",5.62512950017536,5.63913878006352,5.65557515453304,5.67418042053374,5.66828264991174,5.48781564125381,5.33615851849543,5.13609654362904,4.7627861551658,4.61299476473393
"2007-05-23",5.6360530441027,5.65736622794659,5.68326279528339,5.71623501417203,5.72589704427269,5.54659330545869,5.38737335023997,5.17950158631502,4.80428553924894,4.65780627319998
"2007-05-24",5.64540387849716,5.66781739044213,5.69474661580985,5.7280110923275,5.73378944546699,5.53491871556735,5.36671986785639,5.15277270550014,4.77922877019405,4.63631134619482
"2007-05-27",5.64636506276657,5.66888635276933,5.69599142172863,5.7296476064649,5.73630336178803,5.54006376737419,5.37329397647338,5.16094307689405,4.7899417958703,4.64796742842997
"2007-05-28",5.64382559594391,5.66643615621305,5.69388119702726,5.72878636516834,5.73922762793086,5.55467592477834,5.39269594087979,5.18366390582103,4.81282552665735,4.66967802045985
"2007-05-29",5.64713927888177,5.66763497477249,5.69247356751565,5.7238360135244,5.73170811868376,5.55164901579325,5.3926100282828,5.1845841795333,4.80737259845395,4.65960263284144
"2007-05-30",5.65065675535194,5.67182989622039,5.69755500500819,5.73030404451206,5.73987843641367,5.56164859124756,5.40340820701905,5.1968226203531,4.8239365783638,4.67836800252929
"2007-05-31",5.64153253763931,5.66870410041215,5.70195390416997,5.74535498485157,5.7640210633865,5.57610236883578,5.40799371799781,5.1930785883837,4.81928232590848,4.67697030641255
"2007-06-03",5.64519503146643,5.6772855493037,5.71706978878556,5.77092885034134,5.80268548772514,5.62351219830408,5.45280107039794,5.23267795781414,4.84921711583908,4.70342834042053
"2007-06-04",5.65813624864472,5.69232541652588,5.73451529177062,5.79105870600203,5.82280380167164,5.63273721425715,5.45754847585908,5.23633432636601,4.8612592326355,4.72082986212645
"2007-06-05",5.66835894351698,5.69369883514898,5.7251913067641,5.76790473788353,5.79223364453497,5.63289790492223,5.47689170927648,5.26847701138186,4.88547223825693,4.73476552759042
"2007-06-06",5.68048864090826,5.69420658096074,5.71069056278452,5.73078044642325,5.73130655931708,5.57464800532985,5.43343445803228,5.24003590746202,4.86034098314001,4.70250202367426
"2007-06-07",5.69586804201478,5.7139188954601,5.73635376288025,5.76660444739132,5.78196546066776,5.64538524084602,5.50873288818175,5.31824169985515,4.94227719591389,4.78638583497075
"2007-06-10",5.66204395604854,5.68427611418918,5.7125241395087,5.75291475535782,5.78368541773947,5.66951373122128,5.5378633134692,5.34934784627251,4.97081251171514,4.81288225794736
"2007-06-11",5.66787370980441,5.68694007950584,5.71110072987631,5.74534206560474,5.76973087663686,5.65701194876197,5.52977493637432,5.34532503821978,4.96463362940574,4.80204230218437
"2007-06-12",5.67380130726808,5.70007508924322,5.73386507201816,5.78366548818429,5.82785029966037,5.72858601978104,5.59719060070135,5.40482494379705,5.0132449613096,4.84908696873819
"2007-06-13",5.67780301796431,5.70451040224344,5.73912912927966,5.79106366468068,5.84046215356827,5.75451725700391,5.62696426447249,5.43442643542578,5.02826419295448,4.85382409687948
"2007-06-14",5.67841804331629,5.69471366444368,5.7159758655419,5.74819819514085,5.77904331211021,5.71352479472108,5.6133017596323,5.4507959019009,5.05989744839127,4.87143266443383
